bo-acc,bo-donor,q-acc,q-donor,q-hatom,dist-dh,dist-ah,HB-type
0.1187,0.9115,-0.163568,0.151283,0.106941,1.03124825699729,2.06875174549153,strong
0.1021,0.9175,-0.168419,0.152808,0.110409,1.02831754750101,2.17168245088761,strong
0.088,0.9224,-0.172239,0.153756,0.113679,1.02615062708221,2.27384936188862,strong
0.0757,0.9266,-0.175534,0.154561,0.116646,1.02412774298197,2.37587225566934,strong
0.0646,0.9301,-0.17842,0.155235,0.119641,1.02250931138673,2.47749068198265,strong
0.2788,1.1606,0.297149,-0.162472,-0.001706,0.95179113186003,2.04820886722312,strong
0.2421,1.1708,0.280286,-0.154979,0.012629,0.94898106476419,2.15101893776558,strong
0.2108,1.1802,0.266492,-0.148268,0.024343,0.94622692690694,2.25377307382533,strong
0.1842,1.1889,0.255193,-0.142297,0.033832,0.94338378984099,2.35661620508478,strong
0.1609,1.1963,0.245422,-0.137245,0.042376,0.94105254812433,2.45894745257344,strong
0.1394,1.2027,0.236433,-0.132768,0.050734,0.93923828525374,2.56076171660405,strong
0.1214,1.2086,0.229008,-0.128844,0.057155,0.93707355944198,2.66292643940489,strong
0.1044,1.2138,0.222345,-0.125327,0.063758,0.93544778413032,2.76455221820433,strong
0.0894,1.2182,0.216513,-0.122326,0.06965,0.93403228196029,2.86596771857162,strong
0.4515,0.8716,-0.661525,-0.093022,-0.064252,1.42901497025399,1.77399822455587,strong
0.3948,0.8921,-0.702235,-0.07047,-0.053973,1.42348099335322,1.87960283790511,strong
0.3482,0.9125,-0.736776,-0.048867,-0.048495,1.41525931341636,1.9878879880261,strong
0.3106,0.9311,-0.765631,-0.029748,-0.04543,1.40683213080246,2.09637291720991,strong
0.2797,0.9474,-0.790023,-0.013288,-0.043391,1.3990396660056,2.20421852427751,strong
0.2536,0.9616,-0.810972,0.000777,-0.041713,1.39208477522953,2.31122275019798,strong
0.2312,0.9739,-0.829183,0.012788,-0.040129,1.38597945060811,2.41737419152119,strong
0.2114,0.9846,-0.845167,0.023091,-0.038563,1.38062683120491,2.52277013644275,strong
0.1937,0.9939,-0.859292,0.031947,-0.036977,1.37600840441475,2.62742953229069,strong
0.1896,1.0254,-0.071521,0.052057,-0.04281,1.33270557301986,1.66729442620502,weak
0.1574,1.0334,-0.084522,0.060446,-0.038608,1.33723596162546,1.76276404115388,weak
0.1347,1.0395,-0.092823,0.066466,-0.038086,1.34079251497733,1.85920748660428,weak
0.1145,1.0457,-0.101034,0.07336,-0.036896,1.34342480307239,1.95657519598458,weak
0.0979,1.0511,-0.107731,0.079338,-0.036239,1.34526335598025,2.05473664657107,weak
0.084,1.0558,-0.113668,0.084603,-0.035766,1.3463898817304,2.15361011905039,weak
0.0721,1.0598,-0.118866,0.089193,-0.035343,1.34698570087787,2.25301429810684,weak
0.0619,1.0631,-0.123406,0.09316,-0.034905,1.34724752964186,2.35275247283266,weak
0.053,1.0659,-0.127363,0.096588,-0.034455,1.3472309117555,2.45276908891736,weak
0.2602,0.962,0.178998,-0.026574,-0.02271,1.00361987069092,1.99638012834249,weak
0.2266,0.9663,0.160523,-0.024946,-0.00841,1.00630329314344,2.09369671361843,weak
0.1979,0.9708,0.144936,-0.023142,0.003083,1.007959030974,2.19204096991475,weak
0.173,0.9753,0.131694,-0.021113,0.012496,1.0086173831581,2.29138261598597,weak
0.1514,0.9795,0.120226,-0.019499,0.020546,1.00904931600266,2.39095068662707,weak
0.1322,0.9832,0.109846,-0.017993,0.028006,1.0095032584665,2.49049674232628,weak
0.1156,0.9867,0.101144,-0.016814,0.034075,1.00939862161458,2.5906013773676,weak
0.1009,0.9898,0.09347,-0.015945,0.039507,1.00931627465967,2.69068372777708,weak
0.0872,0.9925,0.086345,-0.01474,0.044743,1.00905292282386,2.79094705516483,weak
0.1662,1.0395,-0.144738,-0.028962,-0.033033,1.33811880084567,1.66188119825651,weak
0.1341,1.048,-0.152775,-0.009845,-0.027456,1.34240098313797,1.75759901945977,weak
0.1092,1.0563,-0.156917,-0.001224,-0.025245,1.34447334219873,1.85552665846221,weak
0.0902,1.0633,-0.159465,0.006171,-0.024337,1.34585952876534,1.95414047005747,weak
0.0752,1.0691,-0.161273,0.012433,-0.024004,1.34673169462244,2.05326830764845,weak
0.063,1.074,-0.16271,0.017716,-0.023875,1.34719132693085,2.15280867350952,weak
0.0531,1.078,-0.163926,0.022154,-0.023773,1.34733188028047,2.25266811833418,weak
0.0446,1.0811,-0.164706,0.02605,-0.023543,1.34757779284141,2.35242220970076,weak
0.0375,1.0838,-0.165698,0.029399,-0.023381,1.34727494757055,2.4527250532325,weak
0.1625,1.0185,-0.18719,-0.178597,0.013307,1.01097832822096,1.68902167088128,weak
0.1326,1.0244,-0.195056,-0.176761,0.02305,1.01364684118726,1.78635315635883,weak
0.1096,1.0299,-0.200243,-0.174716,0.029683,1.01545760580923,1.88454239516243,weak
0.0915,1.0347,-0.203818,-0.172762,0.034392,1.01660599636137,1.98339399508344,strong
0.0769,1.0391,-0.206364,-0.170795,0.037947,1.01735883270232,2.08264116676644,strong
0.0648,1.0429,-0.208489,-0.168887,0.040742,1.01766675331372,2.18233324221357,strong
0.0546,1.0461,-0.210138,-0.167135,0.043028,1.01774824547418,2.28225175472111,strong
0.0459,1.0489,-0.211424,-0.165547,0.044928,1.01766770119816,2.38233230276633,weak
0.0385,1.0514,-0.212305,-0.164129,0.046513,1.01742105640429,2.48257894610363,weak
0.2284,1.0656,-0.082764,-0.191865,0.00911,0.98005641088337,1.7199435882615,strong
0.1924,1.0747,-0.093929,-0.188399,0.021478,0.97884703405699,1.82115296282573,strong
0.1634,1.0832,-0.101929,-0.18523,0.030343,0.97739449296887,1.9226055076325,strong
0.1396,1.0909,-0.107907,-0.182316,0.037078,0.97589232512996,2.02410767382612,strong
0.1197,1.0976,-0.112645,-0.179724,0.042558,0.97448143552064,2.12551856723114,strong
0.1027,1.1035,-0.116613,-0.177424,0.047246,0.97317674633842,2.22682325502269,strong
0.088,1.1086,-0.120049,-0.175398,0.051375,0.97198781047578,2.32801218961303,strong
0.0752,1.113,-0.123046,-0.173602,0.055052,0.97090815011964,2.42909185370856,strong
0.064,1.1168,-0.125652,-0.172038,0.05834,0.96994391676375,2.53005608450227,strong
0.1816,0.9274,-0.111577,0.072247,0.043735,1.0156656190652,1.68433438009395,strong
0.1493,0.9345,-0.119935,0.072632,0.053484,1.01597128081334,1.78402871648759,strong
0.1246,0.9411,-0.125511,0.073475,0.059763,1.01534017358756,1.88465982693813,strong
0.1056,0.9467,-0.129317,0.074371,0.064265,1.0147770536215,1.98522294553283,strong
0.0899,0.9514,-0.132319,0.07521,0.067766,1.01408438293967,2.08591561736568,strong
0.0768,0.9556,-0.134763,0.075989,0.070746,1.01329736728136,2.18670263363536,strong
0.0656,0.959,-0.136693,0.07648,0.073368,1.01270290478063,2.28729709235279,strong
0.056,0.9619,-0.138316,0.076904,0.07567,1.01204710742267,2.38795289298649,strong
0.0471,0.9645,-0.140195,0.077479,0.077995,1.01113536523438,2.48886463564852,strong
0.2428,1.0734,-0.051765,-0.198226,0.007155,0.98314574218524,1.71685425697758,strong
0.2062,1.0837,-0.066711,-0.192318,0.019076,0.98166143328019,1.81833856420025,strong
0.1767,1.0929,-0.077949,-0.186921,0.027646,0.9800023683171,1.91999763220193,strong
0.1527,1.1012,-0.08641,-0.182061,0.033961,0.97833662109045,2.02166333547433,strong
0.1328,1.1082,-0.093352,-0.177907,0.039127,0.97691825732349,2.12308168487494,strong
0.1157,1.1143,-0.099263,-0.174213,0.043499,0.97554129315279,2.22445867928862,strong
0.1008,1.1197,-0.104422,-0.170924,0.047341,0.97421446414967,2.32578553445863,strong
0.0877,1.1244,-0.108983,-0.167996,0.050796,0.97294410239583,2.42705590001907,strong
0.0761,1.1284,-0.113023,-0.165419,0.053965,0.97177929195478,2.52822070868384,strong
0.1873,1.0516,-0.109152,-0.074364,0.041806,0.97717544699476,1.72282454190139,strong
0.1563,1.0596,-0.120861,-0.072881,0.050727,0.97620325743526,1.82379674003203,strong
0.1313,1.0664,-0.128848,-0.071632,0.057673,0.97540189537533,1.92459810552972,strong
0.1113,1.0725,-0.135013,-0.070205,0.062659,0.97433557654542,2.02566441580549,strong
0.0947,1.0776,-0.140099,-0.068967,0.066678,0.97332737970972,2.12667262020931,strong
0.0801,1.0824,-0.144701,-0.067541,0.070149,0.97206192092687,2.22793807005484,strong
0.0678,1.086,-0.148627,-0.066348,0.073494,0.97130196335716,2.32869803744903,strong
0.0571,1.0893,-0.151902,-0.065461,0.076089,0.97033976513553,2.42966023029904,strong
0.048,1.0918,-0.154807,-0.064347,0.078706,0.96966095283475,2.53033903839913,strong
0.2403,0.9529,0.288338,-0.028069,-0.007365,1.01332451873613,1.98667548035052,weak
0.2078,0.9593,0.273827,-0.026414,0.005431,1.01446418248741,2.085535818351,weak
0.1825,0.9652,0.262921,-0.024664,0.014448,1.01475988889193,2.18524010368303,weak
0.1614,0.9705,0.253958,-0.022795,0.021432,1.0146127752161,2.28538722000213,strong
0.1439,0.975,0.246375,-0.02093,0.026974,1.01417682728398,2.3858231756685,strong
0.1249,0.9798,0.238081,-0.019034,0.03337,1.01317775909342,2.48682224266155,strong
0.1091,0.9837,0.231081,-0.017867,0.038816,1.01276783190047,2.58723216696857,strong
0.0952,0.9872,0.225073,-0.016674,0.043487,1.01203257874438,2.68796742361407,strong
0.0877,0.9892,0.221274,-0.015084,0.045335,1.01128251093462,2.78871748963359,strong
0.3528,1.0325,-0.770772,-0.233793,-0.022725,1.00022114829514,2.00231814390928,strong
0.3205,1.0411,-0.793118,-0.226751,-0.011708,0.99815818800957,2.10441920231871,strong
0.2928,1.0497,-0.81259,-0.219986,-0.002802,0.99569456725662,2.20691744568261,strong
0.2683,1.058,-0.829879,-0.213585,0.004733,0.99300546236947,2.3096381443739,strong
0.2463,1.0657,-0.845321,-0.207877,0.011455,0.99047960604611,2.41219338681824,strong
0.2263,1.0728,-0.859261,-0.20273,0.01756,0.98809113953235,2.51460921910827,strong
0.208,1.0793,-0.871931,-0.198103,0.0232,0.98587484668043,2.61685113618309,strong
0.1909,1.0852,-0.883534,-0.193934,0.028487,0.98383417697249,2.71891589670492,strong
0.1748,1.0907,-0.894244,-0.190177,0.033518,0.98198392167624,2.82078890273703,strong
0.1909,1.1027,-0.073569,-0.181328,0.019125,0.9697799230806,1.73022007628705,strong
0.1613,1.1089,-0.086391,-0.177984,0.028878,0.97056098716376,1.82943901024712,strong
0.1384,1.1149,-0.096035,-0.174626,0.035247,0.97057103330819,1.92942896752866,strong
0.1189,1.1202,-0.104175,-0.171533,0.040859,0.9704782174289,2.02952173390543,strong
0.1023,1.125,-0.111094,-0.168664,0.045481,0.9701192104093,2.12988076280571,strong
0.0882,1.1292,-0.117032,-0.166088,0.049465,0.96966338953727,2.23033658274084,strong
0.0758,1.1328,-0.122161,-0.163783,0.052955,0.9691274860287,2.33087247023004,strong
0.065,1.136,-0.126593,-0.161737,0.056051,0.96855293472388,2.43144699850505,strong
0.0556,1.1387,-0.130394,-0.159908,0.058799,0.96793522649811,2.53206469663089,strong
0.2339,1.0279,0.162192,-0.175111,-0.042048,1.00054866232686,1.99945133673707,weak
0.2028,1.0309,0.145369,-0.173436,-0.028286,1.00477567014954,2.09522433276537,weak
0.1764,1.034,0.131373,-0.171601,-0.017141,1.00795380445422,2.19204619662917,weak
0.1553,1.0369,0.120884,-0.17005,-0.007961,1.01056850396609,2.28943149525223,weak
0.1354,1.0399,0.110498,-0.168298,-4e-06,1.01241488440085,2.38758511830579,weak
0.118,1.0428,0.101504,-0.166611,0.006848,1.01370665717939,2.48629334371466,weak
0.1027,1.0455,0.093696,-0.165036,0.012802,1.01457392625124,2.58542607284415,weak
0.0892,1.0479,0.086913,-0.163623,0.018023,1.01519349582032,2.68480650676388,weak
0.0773,1.0501,0.081016,-0.162343,0.022587,1.0155598635275,2.78444013760932,weak
0.1677,1.1837,-0.154351,-0.148175,0.053318,0.94236343863494,1.75763656055579,strong
0.1382,1.1932,-0.160903,-0.141499,0.062596,0.9404026863727,1.85959731066063,strong
0.1147,1.2018,-0.165006,-0.135651,0.069357,0.93819621625538,1.96180378393963,strong
0.0958,1.2089,-0.168387,-0.130691,0.074751,0.93640062739795,2.06359936942561,strong
0.08,1.2147,-0.170665,-0.126811,0.079607,0.93488573026178,2.16511427211383,strong
0.0669,1.2196,-0.172828,-0.123349,0.083575,0.93353650689496,2.26646348695287,strong
0.0552,1.2237,-0.174253,-0.120517,0.087382,0.93225480145598,2.36774519802093,strong
0.0457,1.2268,-0.175443,-0.118239,0.090609,0.93138902665134,2.46861097348674,strong
0.037,1.2297,-0.176608,-0.116239,0.093748,0.9304086499539,2.56959135079402,strong
0.2639,0.8647,-0.242129,0.303661,0.103919,1.08439375127722,1.61560624795675,strong
0.216,0.8814,-0.255645,0.313448,0.114998,1.07420062487461,1.72579937233093,strong
0.1809,0.8947,-0.26348,0.320908,0.122178,1.06622356119893,1.83377643923474,strong
0.1537,0.9053,-0.268236,0.326756,0.127548,1.05983523352229,1.94016476503975,strong
0.1315,0.9141,-0.271412,0.331418,0.132143,1.05464741213712,2.04535259024242,strong
0.1137,0.9209,-0.272982,0.334895,0.136152,1.05083508370826,2.14916491679239,strong
0.0965,0.9274,-0.275252,0.338272,0.140406,1.04671986979317,2.25328012849536,strong
0.0832,0.9322,-0.275962,0.340642,0.143828,1.04389061926651,2.35610938088041,strong
0.0698,0.9366,-0.277153,0.342798,0.147862,1.04128375675932,2.45871624343283,strong
0.2243,1.0786,-0.082621,-0.195182,0.010729,0.98040053590527,1.71959946302565,strong
0.189,1.0879,-0.093509,-0.190015,0.022694,0.97943725759547,1.82056273980464,strong
0.1606,1.0965,-0.101404,-0.185149,0.031325,0.97815689281852,1.92184310796624,strong
0.1372,1.1043,-0.107373,-0.180701,0.037954,0.97677122412094,2.02322877510141,strong
0.1176,1.1111,-0.112147,-0.176766,0.043376,0.97541125425068,2.12458874892255,strong
0.1009,1.117,-0.116173,-0.17326,0.04803,0.97408315592235,2.22591684495594,strong
0.0864,1.1221,-0.119674,-0.17019,0.052199,0.97290695837258,2.32709304068109,strong
0.0738,1.1265,-0.122733,-0.167495,0.055914,0.97180440561453,2.42819559683085,strong
0.0628,1.1304,-0.125377,-0.165097,0.059219,0.97075199495041,2.52924800606105,strong
0.214,0.8826,-0.153116,0.148753,0.081849,1.03963336459467,1.66036663457518,strong
0.1772,0.8922,-0.162128,0.150296,0.092254,1.03690598152595,1.76309401529101,strong
0.1473,0.9015,-0.169136,0.152199,0.099619,1.03328757809305,1.86671242239201,strong
0.1249,0.9086,-0.172672,0.153347,0.105052,1.03099649960116,1.96900349899066,strong
0.1064,0.9148,-0.17518,0.154332,0.109572,1.02880911944798,2.07119088389508,strong
0.0885,0.9209,-0.179012,0.155639,0.11417,1.02596207081641,2.17403793021565,strong
0.0752,0.9253,-0.180339,0.156312,0.117652,1.02415648957101,2.2758435075354,strong
0.0636,0.929,-0.181351,0.156888,0.120812,1.02258796958665,2.37741202605707,strong
0.0509,0.9329,-0.184021,0.157312,0.124974,1.02086846439612,2.47913153753225,strong
0.255,0.9272,-0.046885,-0.029085,0.016689,1.02751836394216,1.6724816352077,strong
0.2152,0.9382,-0.063399,-0.026016,0.028508,1.0256256756576,1.77437432169407,strong
0.1839,0.9478,-0.075464,-0.023424,0.036478,1.02379610273541,1.87620389812416,strong
0.1591,0.9561,-0.0844,-0.021105,0.041951,1.02200576671258,1.9779942322438,strong
0.1389,0.9629,-0.091526,-0.019384,0.046253,1.02076328571264,2.07923671197199,strong
0.1218,0.969,-0.097557,-0.017806,0.049647,1.01932868550755,2.18067127847784,strong
0.1068,0.9748,-0.10298,-0.016144,0.052295,1.01723912648682,2.28276081378696,strong
0.094,0.9797,-0.107581,-0.014363,0.054573,1.01526230393669,2.38473769853736,strong
0.0825,0.9834,-0.112049,-0.013487,0.057347,1.01457164008572,2.48542834428315,strong
0.1616,1.0043,-0.117026,-0.144545,0.014466,1.00569615169376,1.69430384734011,weak
0.1327,1.0102,-0.1264,-0.144001,0.023174,1.00850455162937,1.79149544548503,weak
0.1111,1.0144,-0.133757,-0.143443,0.02914,1.01143956001937,1.88856044082621,weak
0.096,1.0184,-0.137802,-0.142838,0.032239,1.01341195336282,1.98658804569778,weak
0.0808,1.0224,-0.142227,-0.141673,0.035825,1.01445268800265,2.08554732058507,weak
0.0681,1.0259,-0.14611,-0.140552,0.038721,1.01515915172447,2.1848408553271,weak
0.0572,1.0289,-0.149421,-0.139466,0.041105,1.01554324312122,2.28445676220775,weak
0.048,1.0315,-0.152292,-0.13839,0.043069,1.01565569171816,2.38434430908043,weak
0.0401,1.0337,-0.154638,-0.137453,0.044737,1.01564396305628,2.48435603554766,weak
0.4203,0.8149,0.353389,0.267772,0.02124,1.11780167873361,1.88219832028144,strong
0.3688,0.8365,0.323644,0.28257,0.036036,1.10405318483176,1.99594681790663,strong
0.3273,0.8541,0.299365,0.29442,0.047067,1.09260816778135,2.10739183299226,strong
0.2934,0.8682,0.281157,0.303761,0.056311,1.08341249427404,2.21658750473221,strong
0.2642,0.8803,0.26563,0.311511,0.064333,1.07535363815024,2.32464636436161,strong
0.2387,0.8906,0.252165,0.317868,0.071793,1.06852311234401,2.43147688839603,strong
0.2158,0.8994,0.240295,0.323115,0.078954,1.06271895431592,2.53728104463623,strong
0.1949,0.9069,0.22975,0.327463,0.085907,1.05779065968573,2.64220934276305,strong
0.1758,0.9135,0.220339,0.33109,0.092655,1.0535843247283,2.74641567592793,strong
0.4781,0.8533,-0.644853,-0.220845,-0.055191,1.45919984026803,1.74382465760321,strong
0.4139,0.8801,-0.690494,-0.1912,-0.044328,1.44877323219735,1.85432318227264,strong
0.3617,0.9064,-0.728832,-0.162856,-0.039041,1.43555103301032,1.96760882864077,strong
0.3204,0.9295,-0.760157,-0.138278,-0.036419,1.42300410456878,2.08021279440953,strong
0.2872,0.9492,-0.786068,-0.117575,-0.03478,1.41207420184363,2.19119491132344,strong
0.2597,0.9658,-0.807917,-0.100253,-0.033359,1.40284536942616,2.30047221279245,strong
0.2363,0.98,-0.826717,-0.085574,-0.031949,1.39493930821533,2.408423511469,strong
0.2158,0.992,-0.843068,-0.073088,-0.030473,1.38820852330395,2.51519684100986,strong
0.1976,1.0024,-0.857422,-0.062404,-0.028922,1.38251325714095,2.62093238683791,strong
0.1921,1.0326,-0.070902,-0.03105,-0.034262,1.33887353834839,1.66112646086252,weak
0.159,1.042,-0.084392,-0.021075,-0.029827,1.34255052367466,1.75744947893594,weak
0.1333,1.0503,-0.094526,-0.012345,-0.02756,1.34518776388528,1.85481223691779,weak
0.113,1.0574,-0.102647,-0.004693,-0.02636,1.34706674529525,1.95293325371859,weak
0.0963,1.0635,-0.109434,0.00199,-0.025619,1.34827574699889,2.0517242554865,weak
0.0823,1.0688,-0.115195,0.007897,-0.024963,1.34879835309092,2.15120164762026,weak
0.0702,1.0734,-0.120569,0.013098,-0.024339,1.34883250432276,2.25116749471957,weak
0.0599,1.077,-0.124956,0.017419,-0.023647,1.34892983192038,2.35107017047626,weak
0.051,1.08,-0.128887,0.021211,-0.022997,1.34867725460815,2.45132274597879,weak
0.3859,0.8585,0.237408,0.295839,0.015836,1.07436672291725,1.92563327617499,strong
0.3443,0.8694,0.211226,0.303155,0.032404,1.07123130686763,2.02876869590141,strong
0.3089,0.8797,0.190194,0.309915,0.045471,1.06736466387191,2.13263533706234,strong
0.2769,0.8898,0.169876,0.316415,0.056823,1.06255408935639,2.23744590978387,strong
0.25,0.8981,0.154773,0.321561,0.066443,1.05875677487696,2.34124322771614,strong
0.2243,0.9063,0.138846,0.326483,0.075622,1.05433013769522,2.44566986309247,strong
0.2028,0.9126,0.12735,0.330089,0.083755,1.05141009905725,2.54858989991323,strong
0.181,0.9191,0.11415,0.333741,0.091815,1.04764535578331,2.65235464667206,strong
0.162,0.9243,0.103615,0.33654,0.09918,1.04487991409168,2.75512008607749,strong
0.1666,0.9638,-0.150462,-0.01578,0.035229,1.0086912407567,1.69130875837918,weak
0.1367,0.97,-0.157577,-0.015556,0.044596,1.00998878989511,1.79001120829764,strong
0.1138,0.9756,-0.162054,-0.015048,0.05087,1.01061702922066,1.88938297275716,strong
0.0958,0.9806,-0.165208,-0.01432,0.055374,1.01084043108404,1.98915956894012,strong
0.0812,0.9847,-0.167686,-0.01356,0.05895,1.01099453954745,2.08900546378309,strong
0.0688,0.9885,-0.169864,-0.012432,0.061893,1.01045048569558,2.18954951552899,strong
0.0583,0.9916,-0.171564,-0.011789,0.064376,1.01019636680159,2.28980362951334,strong
0.0494,0.9942,-0.172898,-0.011237,0.066511,1.00983058216703,2.3901694176344,strong
0.0417,0.9965,-0.173969,-0.01077,0.068383,1.00942143911724,2.49057855888331,strong
0.2771,0.8973,-0.042074,0.065018,0.018765,1.02703237865087,1.67296762050668,strong
0.2366,0.9076,-0.061693,0.067392,0.031152,1.02560126586222,1.77439873082178,strong
0.2039,0.9169,-0.076833,0.069483,0.0399,1.02392236123491,1.87607763961464,strong
0.1772,0.9249,-0.088684,0.071159,0.046484,1.02242743323435,1.97757256133804,strong
0.155,0.9318,-0.098076,0.072521,0.051668,1.02108239904081,2.07891756754218,strong
0.1352,0.9384,-0.10737,0.073813,0.056246,1.01924051196302,2.18075948119241,strong
0.1188,0.9434,-0.114124,0.074736,0.060221,1.01833119996019,2.28166872113629,strong
0.1034,0.9486,-0.121339,0.075783,0.063769,1.01644095789648,2.38355904458852,strong
0.0907,0.9522,-0.126474,0.076042,0.067248,1.01615705126968,2.48384287146685,strong
0.2353,0.9317,-0.08698,-0.022815,0.02112,1.02393297104449,1.67606702815552,strong
0.1972,0.942,-0.098568,-0.02067,0.032856,1.022829452625,1.77717054432177,strong
0.1671,0.9511,-0.106603,-0.018696,0.04078,1.0213947334692,1.87860526719445,strong
0.1429,0.959,-0.112374,-0.016984,0.046477,1.01994811234848,1.98005188668396,strong
0.123,0.966,-0.116829,-0.015244,0.050779,1.01821864849713,2.08178135305725,strong
0.1062,0.9721,-0.12049,-0.013915,0.054418,1.01671573445663,2.1832842658768,strong
0.0918,0.9771,-0.123671,-0.012923,0.057798,1.01566762201204,2.28433237573405,strong
0.0793,0.9813,-0.126562,-0.011909,0.06087,1.01472329611893,2.38527670378387,strong
0.0683,0.9851,-0.129063,-0.011275,0.063623,1.01379942073955,2.4862005791159,strong
0.1756,1.0534,-0.112508,-0.072056,0.043979,0.97695371966164,1.72304627947939,strong
0.144,1.0613,-0.120473,-0.070719,0.053796,0.97604180070864,1.82395819643196,strong
0.1194,1.0683,-0.125752,-0.069371,0.060618,0.97493847575997,1.92506152518597,strong
0.0999,1.0743,-0.12948,-0.068048,0.065728,0.97387559048335,2.02612440907699,strong
0.0839,1.0795,-0.13233,-0.066743,0.069686,0.97272585679792,2.12727414660353,strong
0.0709,1.0838,-0.13472,-0.066136,0.072782,0.97166578714089,2.22833421355014,strong
0.0598,1.0873,-0.136699,-0.064886,0.075639,0.9707554141627,2.32924456518632,strong
0.0503,1.0902,-0.138306,-0.063892,0.07816,0.96996367700437,2.43003630782947,strong
0.0421,1.0926,-0.139632,-0.063062,0.080393,0.96924645810536,2.53075353660532,strong
0.2279,1.0022,-0.049196,-0.185078,-0.007663,1.01583188395072,1.6841681151493,weak
0.1923,1.0095,-0.06384,-0.1824,0.004668,1.01785708953911,1.78214290783288,weak
0.1639,1.0163,-0.074879,-0.179654,0.013216,1.01888006294065,1.88111993804556,weak
0.1412,1.0223,-0.08318,-0.177248,0.019348,1.01959592338942,1.98040407666668,weak
0.1225,1.0275,-0.089881,-0.175038,0.024077,1.02011051554712,2.07988949095864,strong
0.1069,1.0322,-0.095428,-0.172885,0.02782,1.02029608615686,2.17970384996367,strong
0.0935,1.0363,-0.100364,-0.170836,0.030949,1.02019437163853,2.27980555127696,strong
0.0819,1.04,-0.10469,-0.168919,0.03358,1.01979446619895,2.38020548994038,strong
0.0716,1.0431,-0.108606,-0.167177,0.035965,1.01940126580395,2.48059867693818,weak
0.2476,0.8753,-0.127553,0.268205,0.086596,1.06248651049187,1.63751348867158,strong
0.2065,0.8874,-0.142237,0.272576,0.097501,1.05778332232041,1.74221667471433,strong
0.175,0.8975,-0.152944,0.276625,0.104983,1.05351340449352,1.84648659636007,strong
0.15,0.9062,-0.160707,0.280008,0.110502,1.04966568554082,1.95033431351189,strong
0.1295,0.9136,-0.166755,0.282852,0.115031,1.04629285526257,2.05370714728236,strong
0.1121,0.9199,-0.171681,0.285248,0.11902,1.04332103794729,2.15667896286128,strong
0.0969,0.9252,-0.175789,0.287258,0.122678,1.04071519664749,2.25928480245171,strong
0.0838,0.9296,-0.179242,0.288918,0.125975,1.03841758591563,2.36158240075027,strong
0.0721,0.9334,-0.182138,0.290242,0.129161,1.03654234551787,2.46345764398106,strong
0.264,0.9228,0.23623,0.064343,-0.008279,1.01283992071627,1.98716007836537,weak
0.2284,0.9286,0.218358,0.066049,0.006244,1.0143519565323,2.08564804645271,weak
0.2015,0.9343,0.205433,0.067681,0.01617,1.01448637942499,2.18551362174207,strong
0.1759,0.9394,0.193094,0.068897,0.025793,1.01506349021873,2.28493650913405,strong
0.1563,0.9443,0.183743,0.070677,0.032319,1.01418520180651,2.38581478878712,strong
0.1364,0.9488,0.174438,0.071961,0.039365,1.01365041208346,2.4863495888862,strong
0.1193,0.9527,0.166349,0.072709,0.045513,1.01325893250236,2.58674107131828,strong
0.1061,0.9558,0.160079,0.073701,0.050052,1.01263073666893,2.68736926558646,strong
0.0924,0.959,0.153574,0.07433,0.054919,1.01190131517227,2.78809868593422,strong
0.3667,0.8878,-0.747584,-0.01003,-0.007304,1.05025445044819,1.95234526640657,strong
0.3319,0.8973,-0.773319,-0.006942,0.00286,1.04722369832472,2.05541736299246,strong
0.3028,0.9064,-0.795203,-0.004047,0.010544,1.04378446205257,2.15889406340354,strong
0.278,0.9149,-0.814147,-0.00155,0.01679,1.04034655045514,2.26236634810204,strong
0.2561,0.9227,-0.830805,0.000492,0.02217,1.03708079170582,2.3656639215992,strong
0.2366,0.9297,-0.845606,0.002106,0.026969,1.03404899117486,2.46872534841519,strong
0.2189,0.9361,-0.858866,0.003306,0.031363,1.03128990087884,2.57151219627937,strong
0.2026,0.9418,-0.870838,0.004162,0.035456,1.02879384992024,2.67403437039694,strong
0.1875,0.9471,-0.881758,0.004858,0.039309,1.02646691270894,2.77638585055791,strong
0.2005,1.0194,-0.072534,-0.055728,0.052285,0.98698611017453,1.71301388906169,strong
0.1834,1.0175,-0.084494,-0.046652,0.056854,0.9910615547346,1.80893844265693,strong
0.1559,1.0264,-0.095579,-0.045135,0.062967,0.98880231667981,1.91119768457621,strong
0.1335,1.0342,-0.104336,-0.044016,0.067543,0.98678903218973,2.0132109677162,strong
0.1152,1.0409,-0.111201,-0.042873,0.070978,0.98482482575052,2.11517517696287,strong
0.0995,1.0464,-0.117085,-0.042228,0.074099,0.98334302590905,2.21665697498663,strong
0.0859,1.0512,-0.122178,-0.041679,0.076844,0.98196894287537,2.31803105612738,strong
0.074,1.0552,-0.126593,-0.041221,0.079338,0.98074507208864,2.41925491800981,strong
0.0634,1.0587,-0.130434,-0.040874,0.081622,0.9796372387608,2.52036272507561,strong
0.2791,0.8531,-0.356773,0.077703,0.062127,1.07306617972623,1.62693381946706,strong
0.2329,0.8709,-0.370768,0.08332,0.069166,1.06163468314732,1.73836531418675,strong
0.1995,0.8851,-0.379338,0.087256,0.072782,1.05282309613687,1.84717690481667,strong
0.1744,0.8963,-0.38536,0.089972,0.074985,1.0462526450165,1.95374735400551,strong
0.154,0.9059,-0.389417,0.092047,0.076554,1.04070159933079,2.05929840321852,strong
